segment_id,user_id,file_name,mode,n_points,duration_s,distance_m,avg_speed_mps,max_speed_mps,std_speed_mps,p50_speed_mps,p90_speed_mps,avg_acc_mps2,std_acc_mps2,max_acc_mps2,min_acc_mps2,avg_turn_deg,std_turn_deg,stop_ratio,high_speed_ratio,mid_speed_ratio
6551,125,20080925104005.plt,walk,176,670.000086,933.6359746,0.792595496,42.92932555,3.451951042,0.034349563,1.682761268,-782391.5806,3452732.118,8.585865111,-42929325.55,83.19780543,56.91081945,0.681818182,0.011363636,0.051136364
6552,125,20080925104005.plt,walk,33,80.000016,66.20842126,0.401263159,1.774181874,0.543092469,0,1.209697422,-401263.0789,543092.5283,0.354836375,-1774181.874,72.99021997,47.59714609,0.696969697,0,0
6553,125,20080925104005.plt,bike,418,1040.000209,2812.463096,1.345676123,11.15725048,1.72999927,0,3.616914823,-1345675.854,1729999.479,2.231450096,-11157250.48,154.9314674,38.97987972,0.550239234,0.002392344,0.349282297
6554,125,20080925104005.plt,bike,190,470.000095,1568.251106,1.650790638,7.007771623,1.875195752,0,3.915225218,-1650790.308,1875196.043,1.401554325,-7007771.623,33.36940433,42.51205651,0.526315789,0,0.436842105
6555,125,20080926045243.plt,bike,106,260.000053,635.1550665,1.198405786,6.505698526,1.658969298,0,3.545747943,-1198405.546,1658969.471,1.301139705,-6505698.526,149.8973801,44.47627348,0.566037736,0,0.29245283
6556,125,20081006095000.plt,walk,871,2745.000433,4627.57006,1.011458478,15.77630968,1.538622108,0.028017488,3.117232628,-1003387.781,1537850.335,3.155261935,-15776309.68,129.8259634,49.75616867,0.549942595,0.003444317,0.171067738
6557,125,20081006095000.plt,walk,270,680.000134,186.5759874,0.137778315,1.383300886,0.236815249,0,0.488670944,-134372.4741,232113.0814,0.276660177,-1383300.886,86.8606303,44.00296941,0.903703704,0,0
6558,125,20081006095000.plt,walk,656,1875.000326,1290.699043,0.372762961,4.060427386,0.663101507,0.008521215,1.151219638,-367932.8641,658646.6192,0.812085477,-4060427.386,88.98069432,54.69874906,0.75304878,0,0.038109756
6559,125,20081006095000.plt,walk,168,420.000083,325.2218724,0.387168896,2.114606928,0.522654419,0.014009094,1.169363985,-386355.2118,523149.9186,0.422921386,-2114606.928,96.38827505,58.27988707,0.666666667,0,0.011904762
6560,125,20081006095000.plt,walk,300,890.000148,706.3170689,0.45653938,10.45416201,0.926041139,0.017042402,1.377346514,-448780.3819,922341.4249,2.090832402,-10454162.01,90.26966932,55.22146139,0.713333333,0.003333333,0.043333333
6561,125,20081006095000.plt,walk,138,345.000068,158.5928748,0.229844746,2.227919381,0.428002295,0.008521206,0.820739571,-229101.208,428311.7139,0.445583876,-2227919.381,86.98311492,47.77926463,0.833333333,0,0.014492754
6562,125,20081006095000.plt,walk,226,565.000112,262.5821055,0.232373545,2.342357464,0.445370251,0,0.839806159,-231473.9443,445633.3233,0.468471493,-2342357.464,95.82502995,49.14655438,0.818584071,0,0.013274336
6563,125,20081006095000.plt,walk,544,1670.000269,983.3369956,0.34036949,3.684390257,0.619691812,0.017042457,1.141928684,-338881.1971,620291.3336,0.736878051,-3684390.257,81.46537824,55.2654971,0.768382353,0,0.027573529
6564,125,20081006095000.plt,walk,867,2905.000429,3191.894446,0.67013921,41.27912961,2.127782941,0.028018002,1.749437295,-662090.3511,2127096.345,8.255825921,-41279129.61,86.93007467,55.61402422,0.652825836,0.002306805,0.079584775
6565,125,20081006095000.plt,walk,482,1200.000241,4060.654871,1.684919033,9.492697824,1.975208951,0,4.270120897,-1684918.697,1975209.238,1.898539565,-9492697.824,27.46552086,36.20399055,0.541493776,0,0.412863071
6566,125,20081008101324.plt,bike,432,1075.000216,3406.986219,1.577308435,18.28163468,2.133985753,0,4.136949053,-1577308.119,2133985.986,3.656326937,-18281634.68,144.4471903,42.47755386,0.555555556,0.009259259,0.363425926
6567,125,20081008101324.plt,bike,612,1610.000306,4531.309674,1.43778281,14.06424364,1.935822282,0,4.315231062,-1437782.523,1935822.495,2.812848727,-14064243.64,35.93067202,44.69185578,0.540849673,0.001633987,0.305555556
6568,125,20081011095308.plt,bus,630,1570.000315,4528.902347,1.437746777,17.51782685,1.883733593,0,3.896008167,-1437746.489,1883733.812,3.503565369,-17517826.85,145.7982326,45.47587684,0.557142857,0.001587302,0.36031746
6569,125,20081011095308.plt,bike,362,900.000181,2995.092246,1.654747097,30.28280738,2.624066274,0,4.2309297,-1654746.766,2624066.483,6.056561475,-30282807.38,23.68117696,35.42363385,0.519337017,0.011049724,0.367403315
6570,125,20081012061506.plt,bike,232,575.000116,1836.914014,1.583546564,5.719394196,1.785318521,0,3.976016906,-1583546.247,1785318.802,1.143878839,-5719394.196,155.0463796,40.5523102,0.534482759,0,0.426724138
6571,125,20081012061506.plt,bike,500,1247.00025,2914.803226,1.143453327,28.08495452,1.906670924,0,3.433901725,-1143453.101,1906671.059,4.01213636,-28084954.52,129.2601648,57.69598076,0.61,0.002,0.3
6572,125,20081012061506.plt,bike,594,1515.000297,5884.560428,1.621093366,55.9057278,3.10806872,0,4.08217825,-1621093.051,3108068.884,11.18114556,-55905727.8,27.24166745,33.39367224,0.54040404,0.003367003,0.385521886
6573,126,20080404005918.plt,bike,60,3103,10185.18007,3.705041786,5.820567767,1.493340417,4.005363639,5.259466946,0.004052186,0.032245162,0.106515494,-0.071032956,25.74349191,28.08629501,0.05,0,0.85
6574,126,20080404005918.plt,bike,55,3691,11157.28798,3.053651747,4.005670389,0.806767896,3.382090961,3.832642364,0.001822479,0.012853484,0.032278381,-0.035082689,22.54911522,24.66569986,0.018181818,0,0.890909091
6575,126,20080405044518.plt,walk,22,2037,2307.263313,2.517527475,25.006706,5.114453883,0.875921225,4.56451674,0.369653112,1.674232167,8.033424538,-0.20047951,29.63319227,36.99276664,0.227272727,0.045454545,0.227272727
6576,126,20080422111154.plt,walk,153,422,359.9115725,1.286057177,20.81760437,3.293594019,0.220163272,2.291641811,0.106827309,2.29090682,17.20038432,-10.72005051,43.34347348,43.36142308,0.620915033,0.026143791,0.078431373
6577,126,20080422111154.plt,bus,1303,1856,9099.657568,6.204416365,29.99807725,3.745059941,6.487627385,10.93670101,0.024728619,1.342679296,13.96376464,-15.41168105,14.34079062,27.77723913,0.086722947,0.151957022,0.47275518
6578,126,20080422111154.plt,car,634,693,7779.097718,11.96740478,61.67590437,5.628683558,12.87395487,17.06448737,0.002289502,2.844377699,54.12069615,-29.49237259,6.644932592,20.94984608,0.052050473,0.697160883,0.138801262
6579,126,20080426105332.plt,walk,34,66,48.76643605,0.717153471,2.690375581,0.735745053,0.485115952,2.059181578,0.004135826,0.41311945,1.002444769,-1.159379839,38.56234828,32.7763599,0.529411765,0,0.117647059
6580,126,20080426105332.plt,bus,307,685,1596.318874,4.321125484,15.59367058,3.970409801,3.293796982,10.01313364,0.028630706,0.980398708,7.910361841,-4.125055739,20.89961693,41.1513007,0.315960912,0.110749186,0.345276873
6581,126,20080426105332.plt,walk,291,659,708.7327644,1.180396038,7.343380327,0.743951001,1.12092166,1.888959631,0.007611342,0.377893487,2.146511041,-3.017270137,20.10324561,26.22257734,0.158075601,0,0.079037801
6582,126,20080426105332.plt,walk,259,628,599.5027386,1.104001349,3.246695922,0.537129159,1.078781901,1.705756589,0.004440621,0.25830154,1.030350393,-0.905892402,28.92308334,26.44270748,0.138996139,0,0.061776062
6583,126,20080426105332.plt,walk,310,759,725.0102194,1.006363191,6.323420586,0.706265667,1.026943957,1.670195919,0.010213922,0.477336633,6.144057548,-1.844133612,33.45931388,40.03619783,0.258064516,0,0.067741935
6584,126,20080426105332.plt,walk,292,579,420.3732556,0.752472026,8.266014269,0.724317321,0.654803014,1.303475541,0.030760868,0.713662349,8.004255494,-3.688227428,35.33792478,36.64246985,0.359589041,0,0.01369863
6585,126,20080426105332.plt,bus,1122,2107,4560.474468,3.199516884,11.13549356,3.096541146,1.461402628,7.895300006,0.007501212,0.532627853,4.13358394,-4.129694498,19.03410153,28.36356101,0.188948307,0.008912656,0.349376114
6586,126,20080427060348.plt,walk,228,683,890.062629,2.105304056,50.35973468,5.058758821,1.030518652,4.199343251,0.011803863,5.000958593,50.35973468,-35.19198859,55.91143688,50.98222664,0.289473684,0.039473684,0.140350877
6587,126,20080427060348.plt,bus,598,842,3695.127847,5.365506619,13.6656503,3.319355481,5.892105289,9.193115528,0.027997663,1.01939555,5.770676376,-4.812160143,15.61788616,29.11173503,0.140468227,0.050167224,0.533444816
6588,126,20080427060348.plt,walk,152,301,364.495923,1.21655684,5.337356479,0.718407229,1.139030914,1.955315779,0.017443884,0.491672831,4.042136499,-1.684362225,30.14916909,27.76224059,0.111842105,0,0.092105263
6589,126,20080427060348.plt,walk,864,2495,2185.978721,1.18120482,10.82099292,0.976997019,1.036758449,2.121990059,0.020926275,0.584775434,7.66625428,-5.122856627,30.50597807,34.23562578,0.199074074,0.001157407,0.114583333
6590,126,20080501081452.plt,walk,32,94,224.241497,2.78042134,8.424753664,2.066502969,1.889712788,5.821163999,0.191788609,1.398725445,3.595719201,-2.112302628,83.05937732,61.89776651,0.09375,0,0.4375
6591,126,20080502081037.plt,walk,183,419,689.7002047,1.71567827,5.730374892,1.102398816,1.51008366,3.249312985,-0.004921377,0.594400084,1.780860598,-2.39402742,42.8388724,45.8840763,0.131147541,0,0.316939891
6592,126,20080503062146.plt,walk,19,37,275.6133682,6.877078089,13.81728138,3.54116736,7.600508265,10.64334514,0.247671817,1.916286007,5.143396598,-3.147583871,15.49802729,24.51487305,0.052631579,0.157894737,0.473684211
6593,126,20080503062146.plt,walk,304,686,7919.19918,11.9523099,22.29239434,4.672378152,13.11969272,16.34915693,0.008639882,0.681963497,8.465523267,-4.430419419,3.323373708,8.530202889,0.052631579,0.723684211,0.108552632
6594,126,20080503062146.plt,car,419,1338,15308.03388,10.74316866,21.72495123,5.818454395,11.85767332,16.87946693,-0.002322039,0.720334907,2.884846017,-4.961417124,11.76684192,25.92941542,0.064439141,0.591885442,0.198090692
6595,126,20080510011343.plt,walk,249,709,1698.458581,2.985221306,11.46998629,2.38457616,2.221416857,6.787131849,-0.002228298,0.816060345,2.829304642,-2.293270686,37.83621121,41.53917766,0.02811245,0.012048193,0.514056225
6596,126,20080510011343.plt,walk,267,801,1847.015078,2.826114273,13.95898463,2.348135293,2.095059912,6.018145111,-0.013827917,0.85963057,4.077828444,-3.968988158,46.42580459,46.40568476,0.048689139,0.007490637,0.456928839
6597,126,20080510043615.plt,walk,197,517,1189.120201,2.916870035,11.04801691,2.038716801,2.155473916,5.751788489,0.010173706,0.623321232,2.435865429,-2.429464825,23.12259516,32.30543441,0.020304569,0.005076142,0.502538071
6598,126,20080510043615.plt,bus,951,3607,67742.39413,16.33694696,24.32260558,7.17817799,21.18125381,22.56186675,0.008288495,0.399865066,4.920601662,-2.156775288,4.612259004,13.63342742,0.014721346,0.748685594,0.129337539
6599,126,20080510043615.plt,walk,274,629,5052.163334,8.42023258,17.60933989,4.988238524,8.989248285,14.79450711,0.019039568,0.856747755,8.562932818,-2.991111346,10.37953068,22.62617336,0.065693431,0.437956204,0.302919708
6600,126,20080510043615.plt,walk,74,375,1210.129597,5.188574634,209.7448613,24.21397304,0.746223371,9.032934093,0.107851474,17.07947411,103.3260433,-104.4197814,37.82370684,52.44366085,0.472972973,0.094594595,0.148648649
6601,126,20080510043615.plt,car,568,1584,22177.11446,12.84830019,24.57125632,6.313432909,13.83723188,20.49762731,0.019851351,0.911901251,7.390525872,-4.547322957,12.17554153,24.87908625,0.029929577,0.741197183,0.079225352
6602,126,20080510103537.plt,walk,161,563,250.0753307,0.499000648,2.245847934,0.542961392,0.28711467,1.326125104,0.005188152,0.196562045,0.740598405,-0.920925911,66.39863559,58.89378918,0.608695652,0,0.01863354
6603,126,20080510103537.plt,walk,168,578,272.7128022,0.605767514,2.597725638,0.631615981,0.456878377,1.456962243,0.003706797,0.182185313,0.748165549,-0.724284335,40.95837238,50.7760913,0.523809524,0,0.041666667
6604,126,20080510103537.plt,walk,193,959,386.3429696,0.736569477,3.396584881,0.524027295,0.81698071,1.323111911,0.004982689,0.167254239,0.476567413,-0.898959994,37.522107,44.01017787,0.341968912,0,0.010362694
6605,126,20080511011407.plt,walk,370,2187,982.9736931,0.798777159,7.54967947,0.845163252,0.652468164,1.747534755,0.003170465,0.357112065,2.904065031,-2.961584066,41.13226414,48.56523897,0.448648649,0,0.072972973
6606,126,20080511011407.plt,walk,33,141,33.79489486,0.316529539,3.042208195,0.602200361,0.035582377,0.916213521,0.029104891,0.148639088,0.791586833,-0.22261443,53.50979202,58.92877419,0.757575758,0,0.03030303
6607,126,20080511011407.plt,walk,1809,5749,8205.694691,1.714016931,33.09308481,2.001375988,1.297409365,3.465795351,0.004396715,0.818615917,13.54429238,-6.238583515,49.62926311,47.62315127,0.207296849,0.009397457,0.273079049
6608,126,20080511011407.plt,walk,695,2392,4362.977641,2.842583578,16.16517091,4.187507944,1.157639361,11.66139027,0.000968458,0.430282448,4.599122977,-1.802201304,29.47364837,39.0314558,0.250359712,0.135251799,0.117985612
6609,126,20080511054320.plt,bus,729,1858,21679.97202,11.18189452,23.581462,5.796355102,12.05542266,18.36227642,0.000903591,0.695783711,4.73393594,-3.739589454,9.864658801,20.47888254,0.064471879,0.677640604,0.085048011
6610,126,20080511054320.plt,bus,27,180,1563.797009,10.45519501,16.36761482,3.486806172,10.73049537,14.42635738,0.058839448,0.980509787,1.93678164,-2.963872526,9.198094784,17.91199108,0.037037037,0.518518519,0.111111111
6611,126,20080511054320.plt,bus,1388,5106,72943.05028,13.09149929,27.42837479,8.555134881,14.2721567,23.74165917,-0.000229376,0.420484111,5.637071519,-3.162125688,9.009636787,24.28426338,0.096541787,0.634726225,0.129682997
6612,126,20080511054320.plt,walk,285,630,869.7507783,1.368591817,3.514990504,0.454352377,1.295420896,1.940913271,-0.004325347,0.210776581,0.989538507,-0.769509907,13.9966873,16.17288032,0.007017544,0,0.09122807
6613,126,20080516102407.plt,bike,351,840,2508.016133,3.474423184,14.51795321,2.411457523,3.612706308,5.9800062,0.002517836,0.876663564,5.585668112,-5.683989896,19.92278608,31.43839699,0.150997151,0.011396011,0.658119658
6614,126,20080516102407.plt,bike,274,1656,5119.852228,1.913544501,20.61579553,2.267892653,1.395590453,3.72537444,0.000758612,0.414330389,1.627358458,-2.937474538,33.29399031,45.90529284,0.295620438,0.010948905,0.379562044
6615,126,20080516130506.plt,walk,48,143,159.7241352,1.236058786,2.74079018,0.686906686,1.136761679,2.16340244,0.036530331,0.504000986,2.492053733,-1.211948572,55.9914503,51.9345595,0.125,0,0.145833333
6616,126,20080516130506.plt,bike,52,154,124.8474258,1.045313201,4.281932018,1.08785428,0.782548655,2.484174427,0.018612898,0.328513508,1.474945415,-1.018430651,41.25237674,49.60665909,0.326923077,0,0.173076923
6617,126,20080516130506.plt,bike,114,484,112.6524876,0.224765126,1.326176405,0.263141003,0.165502551,0.509732995,0.006181494,0.077541332,0.194511752,-0.345389872,58.2401356,54.0527107,0.885964912,0,0
6618,126,20080516130506.plt,bike,550,1162,2799.056813,2.529800223,4.548890354,0.931234991,2.714564592,3.43437788,0.00111306,0.207431186,1.349635786,-1.400810624,10.06292911,20.14258554,0.058181818,0,0.78
6619,126,20080516130506.plt,walk,81,182,245.7213806,1.46470515,3.220529031,0.732839438,1.430245429,2.265792526,0.020884783,0.188187342,0.929140178,-0.455363118,14.47436498,18.20803262,0.086419753,0,0.259259259
6620,126,20080516130506.plt,bike,263,524,2240.990528,4.260438265,6.673175687,1.004262225,4.264940206,5.488599176,0.010049201,0.356478781,1.625137176,-1.217555808,7.737365684,8.149841013,0.003802281,0,0.992395437
6621,126,20080517014739.plt,bike,136,507,875.1397781,3.023804163,6.264107282,1.84444071,3.849043382,4.836751389,0.001486448,0.366178406,2.333734184,-1.369045208,24.27848031,39.27408785,0.191176471,0,0.691176471
6622,126,20080517014739.plt,bike,100,211,982.6385271,4.687429817,72.15708228,7.286244083,4.013341224,5.675896957,0.014393993,4.45539683,36.07854114,-25.35984781,15.57339249,26.21760824,0.04,0.04,0.8
6623,126,20080517014739.plt,bus,532,1292,8022.265073,6.814938448,34.13341985,3.916843147,6.870276601,11.62363958,0.004519372,1.061850512,13.15566067,-10.35139249,14.97337426,29.88621824,0.062030075,0.229323308,0.469924812
6624,126,20080517025237.plt,walk,56,161,245.1383068,1.738570484,11.74490851,1.735767252,1.59365628,3.089997428,0.054317028,0.891943198,4.389921209,-4.264989868,45.26047157,44.59104639,0.232142857,0.017857143,0.285714286
6625,126,20080517025237.plt,bus,128,275,1433.544542,5.559701662,14.92251485,3.590180091,5.182462009,10.31886078,0.010741762,0.973713748,3.257154438,-2.97530693,17.96576073,36.54547849,0.109375,0.140625,0.5703125
6626,126,20080517025237.plt,walk,237,533,1196.623338,2.258583513,13.74295903,1.925782784,1.808434554,4.013994776,0.013993225,0.722428028,2.564650452,-3.614607801,38.23867403,42.34367472,0.075949367,0.012658228,0.41350211
6627,126,20080517040513.plt,walk,96,247,300.9808334,1.423351865,20.60190335,2.171719326,1.077018401,2.448828774,0.006875146,1.406479284,8.957352151,-9.554498087,27.98848619,31.69154468,0.208333333,0.010416667,0.1875
6628,126,20080517040513.plt,walk,162,389,512.9643916,1.407076456,4.174023119,0.723583524,1.364379443,2.304003532,-0.003611489,0.360368632,1.254148197,-1.248629328,28.0260734,31.46776571,0.086419753,0,0.172839506
6629,126,20080517040513.plt,bus,285,946,3459.336921,3.827894007,13.38173951,3.406951382,2.589062542,9.210870229,0.006608107,0.840180471,5.727825145,-4.220496304,30.00256713,39.65920314,0.10877193,0.070175439,0.392982456
6630,126,20080517040513.plt,walk,216,756,1945.189055,2.21383114,12.58898133,2.201036823,1.487721388,4.499744829,0.030709734,0.736603463,4.057612035,-3.67664235,30.31181698,33.61338075,0.101851852,0.023148148,0.337962963
6631,126,20080518055216.plt,bus,78,213,983.7749056,5.617026425,21.0776769,5.62109569,2.931879391,13.75289831,0.054279747,1.40752641,7.93231989,-5.020707615,23.96976406,41.29312507,0.192307692,0.294871795,0.217948718
6632,126,20080518071256.plt,walk,189,446,660.8297469,1.556868076,16.07865339,1.481316125,1.214631047,2.663037714,0.008268765,0.738798496,4.720982615,-5.210800683,34.89120996,37.12090279,0.074074074,0.005291005,0.19047619
6633,126,20080518120348.plt,walk,32,154,225.8609146,2.341130344,7.609505821,1.694408659,1.893897843,4.03130978,0.017908493,0.694111016,1.55416596,-1.492577405,35.8576017,42.85983582,0.0625,0,0.46875
6634,126,20080518120348.plt,walk,72,497,427.3069749,1.69065961,23.89444585,2.991275904,1.159145238,2.960332873,-0.03867851,1.741301716,7.547517885,-11.66688647,45.71856593,56.51124187,0.319444444,0.013888889,0.222222222
6635,126,20080518120348.plt,bus,270,792,4699.490835,6.407568465,13.84489718,3.89552501,6.034776172,11.25764642,0.007705397,0.657241064,3.755542103,-2.482313563,13.97393914,28.02389758,0.114814815,0.240740741,0.418518519
6636,126,20080518120348.plt,walk,566,1479,1289.782604,0.985028081,5.337215883,0.6552995,1.020007499,1.587819107,0.000537612,0.233089233,1.859846013,-1.268304565,25.46393029,38.67019918,0.212014134,0,0.042402827
6637,126,20080518120348.plt,walk,586,1687,1040.344822,0.832669097,3.05981917,0.630726511,0.987218773,1.60404779,0.00107822,0.191797001,0.984248505,-0.841571564,25.96703514,36.81623312,0.336177474,0,0.027303754
6638,126,20080518120348.plt,bus,261,754,3589.17837,4.356360041,18.34563453,3.748458927,2.834588341,9.929751595,-0.02336334,0.641883481,2.46182179,-2.480262754,27.04667138,36.37975277,0.0651341,0.095785441,0.406130268
6639,126,20080518120348.plt,walk,269,661,986.756385,1.533298747,8.143599501,1.060183845,1.365027604,2.728419875,-0.021981413,0.533422227,3.110260696,-3.681935316,40.99246807,45.39112208,0.126394052,0,0.230483271
6640,126,20080521084841.plt,walk,234,836,1541.789534,2.379683997,16.20855354,1.804327772,2.006076047,4.047791859,-0.011935059,0.884699264,2.8609603,-5.524916123,52.8359453,48.17734497,0.047008547,0.008547009,0.487179487
6641,126,20080521084841.plt,bus,768,2171,10544.06291,5.272533115,13.81686987,3.834814072,5.048484746,10.45271204,0.009066232,0.540630616,3.792411133,-2.41356515,14.81348137,30.65142225,0.1484375,0.130208333,0.432291667
6642,126,20080521084841.plt,walk,595,1812,2441.70226,1.827810926,9.647924083,1.636368932,1.435381865,3.865262751,0.014672665,0.554257542,3.18987961,-3.347588357,29.50363025,41.80158442,0.203361345,0,0.324369748
6643,126,20080521111639.plt,walk,936,2499,4001.130212,1.830413375,27.12402762,1.732789806,1.469128705,3.783774733,0.009551554,0.82074253,13.03001766,-10.51924225,40.76362688,47.0329604,0.163461538,0.002136752,0.334401709
6644,126,20080521123829.plt,walk,421,1013,1628.460829,1.712490744,7.053067708,1.185309095,1.502610812,3.159734855,0.005716514,0.592047738,6.378779305,-1.849948009,43.80794424,45.30885938,0.149643705,0,0.337292162
6645,126,20080521123829.plt,bike,342,726,1852.914374,2.692694749,6.974168698,1.257867154,2.782782447,4.047511045,0.003637199,0.383948015,1.666622852,-1.708987281,17.60926871,21.89984149,0.073099415,0,0.754385965
6646,126,20080521133005.plt,bus,646,1702,9176.175226,6.132219909,16.85687076,4.279872267,6.395568146,11.65232725,0.010511412,0.538334675,2.733920643,-2.488699576,12.86985035,25.03214694,0.089783282,0.23993808,0.33126935
6647,126,20080521133005.plt,walk,440,961,1275.123752,1.362289313,5.795911098,0.669651757,1.301518068,2.024934132,-0.001006095,0.313910028,2.118037308,-1.44015764,26.80426353,30.15018445,0.061363636,0,0.102272727
6648,126,20080523063559.plt,walk,39,81,84.7279945,1.03788617,2.065972572,0.432282691,1.10638952,1.484558044,0.01735815,0.291835234,1.019235093,-0.60627844,33.65441307,38.52906181,0.128205128,0,0.025641026
6649,126,20080523070332.plt,bus,457,1176,5306.53023,5.624508384,14.3259187,4.470368505,5.378291824,11.74033261,-0.000566629,0.608450021,2.78420388,-2.457355958,14.76190093,30.63186981,0.221006565,0.20131291,0.297592998
6650,126,20080523070332.plt,walk,777,1761,2721.725686,1.603107429,7.841472908,0.933315973,1.491410155,2.752942524,-0.006604418,0.454753849,2.692815898,-3.119821025,35.96222842,38.3177886,0.078507079,0,0.265122265
6651,126,20080523094429.plt,walk,204,913,614.3373203,1.215878793,7.750886929,1.333931237,0.961376524,2.889276811,0.012716321,0.450087089,1.660361297,-1.649551743,42.59141734,48.14472802,0.401960784,0,0.215686275
6652,126,20080523094429.plt,bus,536,1545,5131.883708,3.872087853,24.70518107,3.622571323,2.690169676,9.045054179,-0.005914135,1.092956289,8.235060356,-5.194843166,25.64635093,38.64663158,0.121268657,0.082089552,0.509328358
6653,126,20080523115510.plt,bus,149,465,1634.70273,3.670476849,11.49989062,3.304464628,2.977062174,9.02708293,0.015175037,0.689164755,3.08786595,-3.335894131,27.80541771,44.07908042,0.181208054,0.046979866,0.416107383
6654,126,20080523115510.plt,walk,29,59,81.88129541,1.374004375,3.799908912,0.722826684,1.402995177,2.219383316,0.008659899,0.451152905,1.535114182,-0.975082822,27.10993254,35.32070429,0.103448276,0,0.172413793
6655,126,20080528083833.plt,walk,251,715,1092.703276,1.903819426,10.38371781,1.221993039,1.633776235,3.341723957,-0.004233269,0.598736585,2.589501948,-4.576962016,33.21832511,35.62980505,0.03187251,0.003984064,0.334661355
6656,126,20080528083833.plt,bus,955,3064,17307.73513,5.419606021,71.04481034,5.851213602,4.315251033,10.86734203,-0.004521886,1.991484753,34.66818155,-27.84823447,19.47398867,33.14514576,0.07539267,0.134031414,0.49947644
6657,126,20080528083833.plt,walk,51,128,139.920821,1.118385816,2.25030828,0.576061762,1.132911686,1.765021036,-0.003333765,0.275208925,1.12515414,-0.608652028,29.3881361,32.22651457,0.137254902,0,0.078431373
6658,126,20080528083833.plt,walk,148,641,514.4760695,1.045188981,16.3553634,2.638465513,0,2.719875365,0.011216332,0.742667878,3.115267002,-5.040243039,18.6124908,42.34780286,0.75,0.027027027,0.114864865
6659,126,20080528142557.plt,bike,195,433,997.7060773,2.446178847,10.86075244,1.731919442,2.351160992,4.454131317,0.008188624,0.48510738,2.299980312,-2.413416194,22.42184026,31.71835918,0.087179487,0.005128205,0.574358974
6660,126,20080528142557.plt,car,286,708,9600.396731,12.4325888,20.96720245,4.472398275,13.25927271,17.74878641,0.014746749,0.594879784,4.228456754,-2.398524407,4.722022017,15.91836395,0.003496503,0.716783217,0.199300699
6661,126,20080528142557.plt,walk,234,539,748.0197548,1.481087301,4.821333605,0.810101025,1.380400958,2.325388216,0.00546658,0.398668466,1.893984749,-1.550359276,31.13142764,33.64613083,0.08974359,0,0.196581197
6662,126,20080529093750.plt,walk,92,406,230.9502291,0.674616145,9.112333998,1.416870223,0.032278126,1.857365337,0.015584798,0.542770331,2.682434491,-1.711058739,40.42685117,52.71364983,0.663043478,0,0.065217391
6663,126,20080531051339.plt,walk,196,435,796.0694119,1.883169251,5.938600441,1.114701824,1.584147076,3.353158216,0.014101648,0.611222934,5.669398392,-2.163529783,28.12294955,34.69565956,0.06122449,0,0.397959184
6664,126,20080531051339.plt,walk,60,149,241.0852532,1.59795417,3.717133979,0.701878099,1.430624206,2.503358773,-0.009961794,0.382477853,1.397451239,-0.917920969,24.77122885,27.11970485,0.016666667,0,0.216666667
6665,126,20080531131458.plt,car,273,700,5802.141948,8.788818893,20.37619434,5.42930894,8.990401609,16.47503256,0.035269985,1.135193841,13.86483479,-2.947753446,11.65369572,29.71735295,0.106227106,0.413919414,0.278388278
6666,126,20080531131458.plt,walk,646,1796,4070.157951,2.403952757,26.60523681,3.304451947,1.536497496,3.780878123,0.013499791,0.827952438,8.314261833,-7.378467232,32.22500404,34.65922686,0.063467492,0.043343653,0.278637771
6667,126,20080601081116.plt,bus,401,1270,5833.123038,5.065518579,62.76995962,5.067119577,4.437742968,10.74796548,-0.017286924,2.34120389,30.28348,-29.43695675,20.93672519,35.46175395,0.201995012,0.159600998,0.426433915
6668,126,20080601100525.plt,walk,90,436,184.8308286,0.649145021,4.407940776,0.903113541,0.211899881,2.128709117,0.022172288,0.320162304,1.401141267,-1.119102991,44.59501566,53.93332471,0.611111111,0,0.111111111
6669,126,20080601100525.plt,bus,692,2168,5098.98436,3.281620462,19.44002206,3.300693292,1.895752724,8.57739932,0.013845483,0.653954291,8.367262885,-3.500410051,31.35878973,44.34729189,0.215317919,0.034682081,0.352601156
6670,126,20080601100525.plt,walk,94,210,244.1906309,1.144764115,2.744495136,0.550864162,1.202298008,1.817704481,-0.008258999,0.320502626,1.088250155,-0.730698785,30.79372238,28.73686132,0.170212766,0,0.074468085
6671,126,20080601100525.plt,walk,200,485,794.5188805,1.886703885,9.672080638,1.593518179,1.416278162,3.875408178,0.004670616,0.669032038,4.003353218,-2.400874789,32.99335773,41.66724054,0.14,0,0.34
6672,126,20080602050656.plt,bus,256,567,3099.464654,5.836769748,12.41420366,3.121447397,6.61420374,9.298369977,0.004016132,0.565258128,2.781913141,-2.010099814,16.2402822,31.08287461,0.078125,0.05078125,0.5703125
6673,126,20080602050656.plt,walk,197,465,675.9287022,1.463819453,6.225550474,0.859083418,1.33481447,2.404167314,-0.008323963,0.502457238,2.788281846,-2.585183971,31.06798619,34.65477569,0.07106599,0,0.208121827
6674,126,20080602062759.plt,walk,71,157,268.3905206,1.854137358,11.01649407,1.41855394,1.724077943,2.882591811,0.103156069,1.495394344,11.01649407,-4.071068383,40.006925,37.19678462,0.070422535,0.014084507,0.309859155
6675,126,20080602062759.plt,walk,180,460,881.5632215,1.648867595,40.37789136,3.042342773,1.4019266,2.524865112,-0.008929208,0.838904026,5.306981428,-8.06605179,40.42537624,43.4339653,0.177777778,0.005555556,0.255555556
